item_url,title,picture,maker,price,point,stock,ratings,terms,spec_list,model_date,memory,hdd,ssd,emmc,intel_cpu,amd_cpu,float_inch,int_inch,new_maker,new_price,new_point,new_ratings,string_len,words_len
https://www.biccamera.com/bc/item/6393859/,FMVA42D1W ノートパソコン LIFEBOOK AH42/D1 プレミアムホワイト [15.6型 /intel Celeron /HDD：1TB /メモリ：4GB /2019年2月モデル],https://image.biccamera.com/img/00000006393859_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,富士通　FUJITSU,"92,818円（税込）",0,販売を終了しました（生産完了）,0,no ship info,"['HDD1TB', '2019年2月モデル', '15.6型', 'intelCeleron', 'メモリ4GB']",2019年2月モデル,4,1000,0,0,celeron,,15.6,15.0,FUJITSU,92818,0,0,97,11
https://www.biccamera.com/bc/item/7148655/,【アウトレット品】 15.6型ノートPC [Win10 Home・Core i7・HDD 1TB・メモリ 8GB・Office] dynabook （ダイナブック） PT75GWP-BEA2 リュクスホワイト 【外装不良品】,https://image.biccamera.com/img/00000007148655_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,dynabook　ダイナブック,"123,178円（税込）",0,販売休止中です,0,no ship info,"['HDD1TB', 'Corei7', '15.6型', 'Win10Home', 'Office', 'メモリ8GB']",,8,1000,0,0,corei7,,15.6,15.0,dynabook,123178,0,0,112,12
https://www.biccamera.com/bc/item/5218092/,【アウトレット品】 15.6型 ノートPC[Win10 Home・Celeron・SSD 128GB・メモリ 4GB] VivoBook A541NAGO672T 【生産完了品】,https://image.biccamera.com/img/00000005218092_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"43,780円（税込）",0,販売休止中です,"(1)
                  ",no ship info,"['SSD128GB', '15.6型', 'Celeron', 'Win10Home', 'メモリ4GB']",,4,0,128,0,celeron,,15.6,15.0,ASUS,43780,0,1,89,9
https://www.biccamera.com/bc/item/3809230/,2FK88PA-AAAM ゲーミングノートパソコン OMEN by HP 17-an011TX シャドウブラック [17.3型 /intel Core i7 /HDD：1TB /SSD：512GB /メモリ：16GB /2017年秋モデル],https://image.biccamera.com/img/00000003809230_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,HP　ヒューレット・パッカード,"127,380円（税込）",0,販売を終了しました（生産完了）,0,no ship info,"['HDD1TB', '2017年秋モデル', 'メモリ16GB', '17.3型', 'SSD512GB', 'intelCorei7']",2017年秋モデル,16,1000,512,0,corei7,,17.3,17.0,HP,127380,0,0,120,15
https://www.biccamera.com/bc/item/6329389/,CF-SV8CFBQR ノートパソコン Let’s note（レッツノート）  SVシリーズ【LTE対応モデル】 シルバー [12.1型 /intel Core i5 /SSD：256GB /メモリ：16GB /2019年春モデル],https://image.biccamera.com/img/00000006329389_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,パナソニック　Panasonic,"193,380円（税込）",0,販売を終了しました（生産完了）,"(3)
                  ",no ship info,"['SSD256GB', '2019年春モデル', 'メモリ16GB', '12.1型', 'intelCorei5']",2019年春モデル,16,0,256,0,corei5,,12.1,12.0,Panasonic,193380,0,3,116,13
https://www.biccamera.com/bc/item/6329391/,CF-SV8DDUQR ノートパソコン Let’s note（レッツノート）  SVシリーズ ブラック [12.1型 /intel Core i7 /SSD：256GB /メモリ：8GB /2019年春モデル],https://image.biccamera.com/img/00000006329391_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,パナソニック　Panasonic,"181,280円（税込）",0,販売を終了しました（生産完了）,"(4)
                  ",no ship info,"['SSD256GB', '2019年春モデル', '12.1型', 'メモリ8GB', 'intelCorei7']",2019年春モデル,8,0,256,0,corei7,,12.1,12.0,Panasonic,181280,0,4,105,13
https://www.biccamera.com/bc/item/3546147/,UX390UA-GS ノートパソコン ZenBook 3 グレー [12.5型 /intel Core i5 /SSD：512GB /メモリ：8GB /2016年11月モデル],https://image.biccamera.com/img/00000003546147_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"115,280円（税込）",0,販売を終了しました（生産完了）,"(1)
                  ",no ship info,"['12.5型', 'intelCorei5', '2016年11月モデル', 'SSD512GB', 'メモリ8GB']",2016年11月モデル,8,0,512,0,corei5,,12.5,12.0,ASUS,115280,0,1,88,12
https://www.biccamera.com/bc/item/6486369/,G703GX-I9KR2080 ゲーミングノートパソコン ROG チタン [17.3型 /intel Core i9 /HDD：1TB /SSD：1.5TB /メモリ：64GB /2019年3月モデル],https://image.biccamera.com/img/00000006486369_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"534,380円（税込）",0,販売を終了しました（生産完了）,0,no ship info,"['HDD1TB', 'メモリ64GB', '2019年3月モデル', 'SSD1.5TB', '17.3型', 'intelCorei9']",2019年3月モデル,64,1000,1500,0,corei9,,17.3,17.0,ASUS,534380,0,0,101,12
https://www.biccamera.com/bc/item/4037618/,FMVA30B3R6 ノートパソコン LIFEBOOK（ライフブック） ルビーレッド [15.6型 /AMD Eシリーズ /HDD：500GB /メモリ：4GB /2018年1月モデル],https://image.biccamera.com/img/00000004037618_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,富士通　FUJITSU,"65,780円（税込）",0,販売を終了しました（生産完了）,"(7)
                  ",no ship info,"['15.6型', 'AMDEシリーズ', 'HDD500GB', '2018年1月モデル', 'メモリ4GB']",2018年1月モデル,4,500,0,0,0,AMDEシリーズ,15.6,15.0,FUJITSU,65780,0,7,93,10
https://www.biccamera.com/bc/item/3892217/,【アウトレット品】 13.3型ノートPC［Win10 Home・Core i5・SSD 512GB・メモリ 8GB］HP ENVY 13-ad010TU　2DP53PA-AAAEナチュラルシルバー 【生産完了品】,https://image.biccamera.com/img/00000003892217_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,HP　ヒューレット・パッカード,"138,380円（税込）",0,販売を終了しました（生産完了）,"(1)
                  ",no ship info,"['13.3型', 'Corei5', 'Win10Home', 'SSD512GB', 'メモリ8GB']",,8,0,512,0,corei5,,13.3,13.0,HP,138380,0,1,106,10
https://www.biccamera.com/bc/item/3748023/,R751TN-N14N ノートパソコン Chromebook Spin 11 オブシディアンブラック [11.6型 /intel Celeron /eMMC：32GB /メモリ：4GB /2017年8月モデル],https://image.biccamera.com/img/00000003748023_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ACER　エイサー,"40,480円（税込）",0,販売を終了しました（生産完了）,0,no ship info,"['11.6型', '2017年8月モデル', 'intelCeleron', 'eMMC32GB', 'メモリ4GB']",2017年8月モデル,4,0,0,32,celeron,,11.6,11.0,ACER,40480,0,0,105,12
https://www.biccamera.com/bc/item/3500213/,ZA160003JP ノートパソコン YOGA BOOK（ヨガブック） with Windows カーボンブラック [10.1型 /intel Atom /eMMC：64GB /メモリ：4GB /2016年10月モデル],https://image.biccamera.com/img/00000003500213_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,レノボジャパン　Lenovo,"43,780円（税込）",0,販売を終了しました（生産完了）,"(8)
                  ",no ship info,"['eMMC64GB', 'intelAtom', '10.1型', 'メモリ4GB', '2016年10月モデル']",2016年10月モデル,4,0,0,64,atom,,10.1,10.0,Lenovo,43780,0,8,110,13
https://www.biccamera.com/bc/item/3712502/,BW19BHI58S25NGO ノートパソコン MateBook E シャンパンゴールド [12.0型 /intel Core i5 /SSD：256GB /メモリ：8GB /2017年7月モデル],https://image.biccamera.com/img/00000003712502_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,HUAWEI　ファーウェイ,"95,315円（税込）",0,販売を終了しました（生産完了）,"(2)
                  ",no ship info,"['SSD256GB', '2017年7月モデル', '12.0型', 'メモリ8GB', 'intelCorei5']",2017年7月モデル,8,0,256,0,corei5,,12.0,12.0,HUAWEI,95315,0,2,99,12
https://www.biccamera.com/bc/item/4555454/,SF514-52T-H58Y/B ノートパソコン Swift 5 チャコールブルー [14.0型 /intel Core i5 /SSD：512GB /メモリ：8GB /2018年2月モデル],https://image.biccamera.com/img/00000004555454_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ACER　エイサー,"109,780円（税込）",0,販売を終了しました（生産完了）,"(1)
                  ",no ship info,"['2018年2月モデル', 'SSD512GB', 'メモリ8GB', 'intelCorei5', '14.0型']",2018年2月モデル,8,0,512,0,corei5,,14.0,14.0,ACER,109780,0,1,96,12
https://www.biccamera.com/bc/item/3601298/,UX310UA-FC605TS ノートパソコン ZenBook ローズゴールド [13.3型 /intel Core i3 /SSD：128GB /メモリ：4GB /2017年2月モデル],https://image.biccamera.com/img/00000003601298_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"82,280円（税込）",0,販売を終了しました（生産完了）,"(5)
                  ",no ship info,"['13.3型', 'SSD128GB', 'intelCorei3', 'メモリ4GB', '2017年2月モデル']",2017年2月モデル,4,0,128,0,corei3,,13.3,13.0,ASUS,82280,0,5,94,11
https://www.biccamera.com/bc/item/3731028/,PC-NS750HAL ノートパソコン LAVIE Note Standard クリスタルブルー [15.6型 /intel Core i7 /HDD：1TB /メモリ：8GB /2017年7月モデル],https://image.biccamera.com/img/00000003731028_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"142,780円（税込）",0,販売を終了しました（生産完了）,"(2)
                  ",no ship info,"['HDD1TB', '2017年7月モデル', '15.6型', 'メモリ8GB', 'intelCorei7']",2017年7月モデル,8,1000,0,0,corei7,,15.6,15.0,NEC,142780,0,2,101,13
https://www.biccamera.com/bc/item/5037461/,MT-WN1201S Windowsタブレット mouse [12.0型 /intel Celeron /eMMC：128GB /メモリ：8GB /2018年4月モデル],https://image.biccamera.com/img/00000005037461_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,マウスコンピュータ　MouseComputer,"71,984円（税込）",0,販売を終了しました（生産完了）,0,no ship info,"['2018年4月モデル', '12.0型', 'eMMC128GB', 'intelCeleron', 'メモリ8GB']",2018年4月モデル,8,0,0,128,celeron,,12.0,12.0,MouseComputer,71984,0,0,85,9
https://www.biccamera.com/bc/item/3467342/,T101HA-GREEN ノートパソコン TransBook ミントグリーン [10.1型 /intel Atom /eMMC：64GB /メモリ：2GB /2016年9月モデル],https://image.biccamera.com/img/00000003467342_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"26,180円（税込）",0,販売を終了しました（生産完了）,"(11)
                  ",no ship info,"['メモリ2GB', 'eMMC64GB', '2016年9月モデル', 'intelAtom', '10.1型']",2016年9月モデル,2,0,0,64,atom,,10.1,10.0,ASUS,26180,0,11,90,10
https://www.biccamera.com/bc/item/3744173/,SF113-31-A14Q/S ノートパソコン Swift 1 ピュアシルバー [13.3型 /intel Celeron /eMMC：128GB /メモリ：4GB /2017年8月モデル],https://image.biccamera.com/img/00000003744173_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ACER　エイサー,"49,280円（税込）",0,販売を終了しました（生産完了）,"(3)
                  ",no ship info,"['13.3型', '2017年8月モデル', 'eMMC128GB', 'intelCeleron', 'メモリ4GB']",2017年8月モデル,4,0,0,128,celeron,,13.3,13.0,ACER,49280,0,3,95,11
https://www.biccamera.com/bc/item/3541077/,UX390UA-256G ノートパソコン ZenBook 3 ロイヤルブルー [12.5型 /intel Core i5 /SSD：256GB /メモリ：8GB /2016年11月モデル],https://image.biccamera.com/img/00000003541077_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"113,080円（税込）",0,販売を終了しました（生産完了）,"(8)
                  ",no ship info,"['SSD256GB', '12.5型', '2016年11月モデル', 'メモリ8GB', 'intelCorei5']",2016年11月モデル,8,0,256,0,corei5,,12.5,12.0,ASUS,113080,0,8,94,12
https://www.biccamera.com/bc/item/3852087/,FMVU75B3R ノートパソコン LIFEBOOK（ライフブック） サテンレッド [13.3型 /intel Core i5 /SSD：128GB /メモリ：4GB /2017年11月モデル],https://image.biccamera.com/img/00000003852087_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,富士通　FUJITSU,"131,780円（税込）",0,販売を終了しました（生産完了）,"(3)
                  ",no ship info,"['13.3型', 'SSD128GB', '2017年11月モデル', 'メモリ4GB', 'intelCorei5']",2017年11月モデル,4,0,128,0,corei5,,13.3,13.0,FUJITSU,131780,0,3,97,11
https://www.biccamera.com/bc/item/6741282/,NI54B-9HHB ノートパソコン Inspiron 14 7000 7472 シルバー [14.0型 /intel Core i5 /SSD：256GB /メモリ：8GB /(2019年春モデル],https://image.biccamera.com/img/00000006741282_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,DELL　デル,"97,800円（税込）",0,予定数の販売を終了しました,"(2)
                  ",no ship info,"['SSD256GB', '(2019年春モデル', 'メモリ8GB', 'intelCorei5', '14.0型']",(2019年春モデル,8,0,256,0,corei5,,14.0,14.0,DELL,97800,0,2,100,14
https://www.biccamera.com/bc/item/3581413/,TMP257M-N34D ノートパソコン TravelMate P257M ブラック [15.6型 /intel Core i3 /HDD：500GB /メモリ：4GB /2015年11月モデル],https://image.biccamera.com/img/00000003581413_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ACER　エイサー,"54,780円（税込）",0,販売を終了しました（生産完了）,"(7)
                  ",no ship info,"['2015年11月モデル', '15.6型', 'intelCorei3', 'HDD500GB', 'メモリ4GB']",2015年11月モデル,4,500,0,0,corei3,,15.6,15.0,ACER,54780,0,7,98,12
https://www.biccamera.com/bc/item/6329385/,CF-RZ8CFMQR ノートパソコン Let’s note（レッツノート） RZシリーズ【LTE対応モデル】 ブラック [10.1型 /intel Core i5 /SSD：256GB /メモリ：8GB /2019年春モデル],https://image.biccamera.com/img/00000006329385_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,パナソニック　Panasonic,"227,480円（税込）",0,販売を終了しました（生産完了）,"(1)
                  ",no ship info,"['SSD256GB', '2019年春モデル', '10.1型', 'メモリ8GB', 'intelCorei5']",2019年春モデル,8,0,256,0,corei5,,10.1,10.0,Panasonic,227480,0,1,114,13
https://www.biccamera.com/bc/item/3467345/,E200HA-8350G ノートパソコン VivoBook ゴールド [11.6型 /intel Atom /eMMC：32GB /メモリ：4GB /2016年9月モデル],https://image.biccamera.com/img/00000003467345_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"30,580円（税込）",0,販売を終了しました（生産完了）,"(8)
                  ",no ship info,"['11.6型', '2016年9月モデル', 'intelAtom', 'eMMC32GB', 'メモリ4GB']",2016年9月モデル,4,0,0,32,atom,,11.6,11.0,ASUS,30580,0,8,86,10
https://www.biccamera.com/bc/item/4596239/,Surface Laptop[13.5型/SSD：128GB/メモリ：4GB/IntelCore i5/プラチナ/2018年2月モデル]D9P-00045 ノートパソコン サーフェス ラップトップ,https://image.biccamera.com/img/00000004596239_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,マイクロソフト　Microsoft,"110,880円（税込）",0,販売を終了しました（生産完了）,"(2)
                  ",no ship info,"['SSD128GB', 'IntelCorei5', '2018年2月モデル', '13.5型', 'プラチナ', 'メモリ4GB']",2018年2月モデル,4,0,128,0,corei5,,13.5,13.0,Microsoft,110880,0,2,98,6
https://www.biccamera.com/bc/item/4601172/,LAVIE Note Standard 15.6型ノートPC［Office付き・Win10 Home・AMD E2-9000APU・HDD 500GB・メモリ 4GB］ 2018年2月モデル PC-NS10EJ2S シルバー [AMD Eシリーズ /メモリ：4GB /2018年02月28日],https://image.biccamera.com/img/00000004601172_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"65,780円（税込）",0,販売を終了しました（生産完了）,"(2)
                  ",no ship info,"['2018年02月28日', '15.6型', 'Office付き', 'HDD500GB', 'AMDEシリーズ', 'Win10Home', 'メモリ4GB', 'AMDE2-9000APU']",AMDE2-9000APU2018年02月28日,4,500,0,0,0,AMDE2-9000APU,15.6,15.0,NEC,65780,0,2,146,15
https://www.biccamera.com/bc/item/6393858/,FMVA42D1B ノートパソコン LIFEBOOK AH42/D1 シャイニーブラック [15.6型 /intel Celeron /HDD：1TB /メモリ：4GB /2019年2月モデル],https://image.biccamera.com/img/00000006393858_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,富士通　FUJITSU,"92,818円（税込）",0,販売を終了しました（生産完了）,0,no ship info,"['HDD1TB', '2019年2月モデル', '15.6型', 'intelCeleron', 'メモリ4GB']",2019年2月モデル,4,1000,0,0,celeron,,15.6,15.0,FUJITSU,92818,0,0,97,11
https://www.biccamera.com/bc/item/5855065/,CF-XZ6DDAPR ノートパソコン Let’s note（レッツノート）  XZシリーズ シルバー [12.0型 /intel Core i5 /SSD：128GB /メモリ：8GB /2018年10月モデル],https://image.biccamera.com/img/00000005855065_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,パナソニック　Panasonic,"121,880円（税込）",0,販売を終了しました（生産完了）,0,no ship info,"['SSD128GB', '12.0型', '2018年10月モデル', 'メモリ8GB', 'intelCorei5']",2018年10月モデル,8,0,128,0,corei5,,12.0,12.0,Panasonic,121880,0,0,107,13
https://www.biccamera.com/bc/item/3707631/,E203NA-464W ノートパソコン VivoBook パールホワイト [11.6型 /intel Celeron /eMMC：64GB /メモリ：4GB /2017年7月モデル],https://image.biccamera.com/img/00000003707631_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"27,280円（税込）",0,販売を終了しました（生産完了）,"(13)
                  ",no ship info,"['2017年7月モデル', 'eMMC64GB', '11.6型', 'intelCeleron', 'メモリ4GB']",2017年7月モデル,4,0,0,64,celeron,,11.6,11.0,ASUS,27280,0,13,91,10
https://www.biccamera.com/bc/item/6683725/,【アウトレット品】 12.1型ノートPC [Win10Pro・Core i7・SSD 512GB・メモリ 8GB・Office・LTE対応] Let’s note（レッツノート） SVシリーズ  CF-SV8DFNQR  ブラック 【外装不良品】,https://image.biccamera.com/img/00000006683725_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,パナソニック　Panasonic,"283,800円（税込）",0,販売休止中です,0,no ship info,"['Corei7', 'Win10Pro', '12.1型', 'Office', 'SSD512GB', 'メモリ8GB', 'LTE対応']",,8,0,512,0,corei7,,12.1,12.0,Panasonic,283800,0,0,123,12
https://www.biccamera.com/bc/item/5923912/,PC-HZ500LAB ノートパソコン LAVIE Hybrid ZERO メテオグレー [13.3型 /intel Core i5 /SSD：128GB /メモリ：4GB /2018年10月モデル],https://image.biccamera.com/img/00000005923912_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"147,320円（税込）",0,販売を終了しました（生産完了）,0,no ship info,"['13.3型', 'SSD128GB', '2018年10月モデル', 'メモリ4GB', 'intelCorei5']",2018年10月モデル,4,0,128,0,corei5,,13.3,13.0,NEC,147320,0,0,100,13
https://www.biccamera.com/bc/item/3661192/,【アウトレット品】 10.1型ノートPC [Win10 Pro・Intel Atom x5・eMMC 64GB・メモリ 2GB] Aspire Switch 10 E SW3-016P-H12P/Kシャークグレイ 【生産完了品】,https://image.biccamera.com/img/00000003661192_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ACER　エイサー,"38,280円（税込）",0,販売休止中です,0,no ship info,"['メモリ2GB', 'eMMC64GB', 'Win10Pro', 'IntelAtomx5', '10.1型']",,2,0,0,64,atom,,10.1,10.0,ACER,38280,0,0,114,14
https://www.biccamera.com/bc/item/5161146/,A315-32-N14U/R ノートパソコン Aspire 3 オキシダントレッド [15.6型 /intel Celeron /SSD：256GB /メモリ：4GB /2018年5月モデル],https://image.biccamera.com/img/00000005161146_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ACER　エイサー,"39,380円（税込）",0,販売を終了しました（生産完了）,"(1)
                  ",no ship info,"['SSD256GB', '15.6型', '2018年5月モデル', 'intelCeleron', 'メモリ4GB']",2018年5月モデル,4,0,256,0,celeron,,15.6,15.0,ACER,39380,0,1,96,11
https://www.biccamera.com/bc/item/1503494/,SVS13116FG/B ノートパソコン VAIO Sシリーズ ブラック [13.3型 /intel Core i5 /HDD：640GB /メモリ：4GB /2012年6月モデル],https://image.biccamera.com/img/00000001503494_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ソニー　SONY,"115,280円（税込）",0,予定数の販売を終了しました,0,no ship info,"['13.3型', '2012年6月モデル', 'HDD640GB', 'メモリ4GB', 'intelCorei5']",2012年6月モデル,4,640,0,0,corei5,,13.3,13.0,SONY,115280,0,0,91,12
https://www.biccamera.com/bc/item/5110817/,UX331UAL-8250 ノートパソコン ZenBook ディープダイブブルー [13.3型 /intel Core i5 /SSD：512GB /メモリ：8GB /2018年5月モデル],https://image.biccamera.com/img/00000005110817_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"114,807円（税込）",0,販売を終了しました（生産完了）,"(1)
                  ",no ship info,"['13.3型', 'SSD512GB', '2018年5月モデル', 'メモリ8GB', 'intelCorei5']",2018年5月モデル,8,0,512,0,corei5,,13.3,13.0,ASUS,114807,0,1,95,11
https://www.biccamera.com/bc/item/5463313/,VersaPro J タイプVF 15.6型ノートPC［Office付き・Win7 Pro・Core i3・HDD 500GB・メモリ 2GB］2015年10月モデル PC-VJ20LFWLJSRN,https://image.biccamera.com/img/00000005463313_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"43,780円（税込）",0,販売を終了しました（生産完了）,0,no ship info,"['メモリ2GB', '15.6型', 'Corei3', 'Office付き', 'HDD500GB', 'Win7Pro']",,2,500,0,0,corei3,,15.6,15.0,NEC,43780,0,0,99,9
https://www.biccamera.com/bc/item/6395253/,Surface Pro 6[12.3型 /SSD：256GB /メモリ：8GB /IntelCore i5/シルバー/2019年2月モデル]LJM-00030 Windowsタブレット ノートパソコン サーフェスプロ6,https://image.biccamera.com/img/00000006395253_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,マイクロソフト　Microsoft,"139,469円（税込）",0,販売を終了しました（生産完了）,"(5)
                  ",no ship info,"['2019年2月モデル', 'SSD256GB', 'IntelCorei5', 'シルバー', '12.3型', 'メモリ8GB']",2019年2月モデル,8,0,256,0,corei5,,12.3,12.0,Microsoft,139469,0,5,109,10
https://www.biccamera.com/bc/item/3712501/,BW19BHI58S25OGR ノートパソコン MateBook E チタニウムグレー [12.0型 /intel Core i5 /SSD：256GB /メモリ：8GB /2017年7月モデル],https://image.biccamera.com/img/00000003712501_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,HUAWEI　ファーウェイ,"150,480円（税込）",0,販売を終了しました（生産完了）,"(5)
                  ",no ship info,"['SSD256GB', '2017年7月モデル', '12.0型', 'メモリ8GB', 'intelCorei5']",2017年7月モデル,8,0,256,0,corei5,,12.0,12.0,HUAWEI,150480,0,5,98,12
https://www.biccamera.com/bc/item/3592363/,CF-RZ6GDFPR ノートパソコン Let’s note（レッツノート）RZシリーズ [10.1型 /intel Core m3 /SSD：128GB /メモリ：8GB /2017年1月モデル],https://image.biccamera.com/img/00000003592363_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,パナソニック　Panasonic,"131,780円（税込）",0,販売を終了しました（生産完了）,"(4)
                  ",no ship info,"['2017年1月モデル', 'SSD128GB', 'intelCorem3', '10.1型', 'メモリ8GB']",2017年1月モデル,8,0,128,0,corem3,,10.1,10.0,Panasonic,131780,0,4,99,11
https://www.biccamera.com/bc/item/3785718/,GX501VS-GZ058T ゲーミングノートパソコン ROG ZEPHYRUS ブラック [15.6型 /intel Core i7 /SSD：512GB /メモリ：16GB /2017年9月モデル],https://image.biccamera.com/img/00000003785718_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ASUS　エイスース,"252,780円（税込）",0,販売を終了しました（生産完了）,0,no ship info,"['15.6型', '2017年9月モデル', 'メモリ16GB', 'SSD512GB', 'intelCorei7']",2017年9月モデル,16,0,512,0,corei7,,15.6,15.0,ASUS,252780,0,0,101,12
https://www.biccamera.com/bc/item/3657329/,FMVA53B2W ノートパソコン LIFEBOOK（ライフブック） プレミアムホワイト [15.6型 /intel Core i7 /HDD：1TB /メモリ：8GB /2017年5月モデル],https://image.biccamera.com/img/00000003657329_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,富士通　FUJITSU,"109,780円（税込）",0,販売を終了しました（生産完了）,"(3)
                  ",no ship info,"['HDD1TB', '15.6型', '2017年5月モデル', 'メモリ8GB', 'intelCorei7']",2017年5月モデル,8,1000,0,0,corei7,,15.6,15.0,FUJITSU,109780,0,3,97,11
https://www.biccamera.com/bc/item/3289872/,VJS15190311S ノートパソコン S15 シルバー [15.5型 /HDD：1TB /メモリ：8GB /2016年2月モデル],https://image.biccamera.com/img/00000003289872_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,VAIO　バイオ,"126,280円（税込）",0,販売を終了しました（生産完了）,"(2)
                  ",no ship info,"['HDD1TB', '2016年2月モデル', 'メモリ8GB', '15.5型']",2016年2月モデル,8,1000,0,0,0,,15.5,15.0,VAIO,126280,0,2,67,8
https://www.biccamera.com/bc/item/6905076/,【アウトレット品】 15.6型ノートPC [Win10 Home・Core i7・HDD 1TB・Optane 16GB・メモリ 8GB・Office] LAVIE Note Standard（NS700/MAシリーズ）  PC-NS700MAR カームレッド 【外装不良品】,https://image.biccamera.com/img/00000006905076_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,NEC　エヌイーシー,"142,978円（税込）",0,販売休止中です,0,no ship info,"['HDD1TB', 'Corei7', '15.6型', 'Office', 'Win10Home', 'Optane16GB', 'メモリ8GB']",,8,1000,16,0,corei7,,15.6,15.0,NEC,142978,0,0,138,14
https://www.biccamera.com/bc/item/3875606/,E5-576-F58U/K ノートパソコン Aspire E 15 オブシディアンブラック [15.6型 /intel Core i5 /SSD：256GB /メモリ：8GB /2017年11月モデル],https://image.biccamera.com/img/00000003875606_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,ACER　エイサー,"65,780円（税込）",0,販売を終了しました（生産完了）,"(3)
                  ",no ship info,"['SSD256GB', '15.6型', 'intelCorei5', '2017年11月モデル', 'メモリ8GB']",2017年11月モデル,8,0,256,0,corei5,,15.6,15.0,ACER,65780,0,3,101,13
https://www.biccamera.com/bc/item/3308772/,VJZ13190211B ノートパソコン Z ブラック [13.3型 /intel Core i5 /SSD：128GB /メモリ：4GB /2016年2月モデル],https://image.biccamera.com/img/00000003308772_A01.jpg?sr.dw=320&sr.jqh=60&sr.dh=320&sr.mat=1,VAIO　バイオ,"142,769円（税込）",0,販売を終了しました（生産完了）,"(1)
                  ",no ship info,"['13.3型', 'SSD128GB', '2016年2月モデル', 'メモリ4GB', 'intelCorei5']",2016年2月モデル,4,0,128,0,corei5,,13.3,13.0,VAIO,142769,0,1,82,11
